Story Date,Story URL,Headline,Content Image-1
28th Jun 2024,https://www.vishvasnews.com/politics/fact-check-rape-and-murder-of-a-minor-in-maharashtra-is-being-shared-with-fake-and-provocative-communal-claims/,Fact Check: महाराष्ट्र में नाबालिग की रेप व हत्या के मामले को फेक व भड़काऊ सांप्रदायिक दावे के साथ किया जा रहा शेयर,
27th Jun 2024,https://www.vishvasnews.com/viral/fact-check-creatively-captured-picture-is-being-viral-with-misleading-claim/,Fact Check: क्रिएटिव तरीके से खींची गई तस्वीर को भ्रामक दावे से किया जा रहा वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/image-118-1024x601.png
27th Jun 2024,https://www.vishvasnews.com/viral/fact-check-big-moon-video-in-arctic-circle-is-fake/,Fact Check: आर्कटिक सर्किल में चंद्रमा के पृथ्वी के काफी नजदीक आने के दावे के साथ वायरल वीडियो डिजिटली क्रिएटेड है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-27-154725.png
27th Jun 2024,https://www.vishvasnews.com/viral/2019-deoria-incident-goes-viral-with-false-claim-uncover-the-details/,Fact Check : देवरिया में 2019 में हुई घटना से जुड़ी खबर को अब किया गया वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/AU-1.png
27th Jun 2024,https://www.vishvasnews.com/sports/fact-check-viral-video-celebrating-afghanistan-t20-world-cup-2024-victory-actually-from-pakistan/,Fact Check : टी20 वर्ल्ड कप 2024 में अफगानिस्तान टीम की जीत के बाद जश्न मनाने के दावे से वायरल वीडियो पाकिस्तान का है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-27-130059.png
27th Jun 2024,https://www.vishvasnews.com/viral/neet-paper-leak-a-misleading-post-goes-viral-and-linked-to-deoghar-jharkhand-case/,Fact Check : देवघर में नीट पेपर लीक के आरोपियों का कांग्रेस कार्यालय से पकड़े जाने का दावा गलत,https://www.vishvasnews.com/wp-content/uploads/2024/06/DJ-1-1-1024x607.png
27th Jun 2024,https://www.vishvasnews.com/world/fact-check-video-of-sofa-in-air-is-not-from-gurugram-but-of-turkey/,"Fact Check: हवा में उड़ते सोफे का वीडियो गुरुग्राम का नहीं, तुर्किये का है",
27th Jun 2024,https://www.vishvasnews.com/english/news/courage-spreads-nobel-laureate-maria-ressa-tells-fact-checkers-at-globalfact-11/,"“Courage spreads”, Nobel Laureate Maria Ressa tells fact-checkers at GlobalFact 11",
26th Jun 2024,https://www.vishvasnews.com/viral/fact-check-viral-video-of-leopard-on-highway-in-kairana-up-debunked-its-from-karnataka/,"Fact Check : यूपी के कैराना के हाईवे पर नहीं दिखा तेंदुआ, वायरल वीडियो कर्नाटक का है",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-26-162633.png
26th Jun 2024,https://www.vishvasnews.com/viral/fact-check-pictures-of-rakhi-sawants-make-up-done-for-shooting-go-viral-with-the-claim-of-domestic-violence/,Fact Check: राखी सावंत की शूटिंग के लिए किये गए मेकअप की तस्वीरें घरेलू हिंसा के दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/sadf.png
26th Jun 2024,https://www.vishvasnews.com/politics/fact-check-kangana-ranaut-delhi-airport-after-slapped-edited-video-viral/,Fact Check: एयरपोर्ट पर कंगना रनौत से रिपोर्टर के सवाल का वीडियो एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-26-154903.png
26th Jun 2024,https://www.vishvasnews.com/viral/fact-check-shiromani-gurdwara-parbandhak-committee-parody-account-post-viral-as-real/,Fact Check: शिरोमणि गुरुद्वारा प्रबंधक कमेटी के Fake अकाउंट से की गई पोस्ट को असली समझ रहे यूजर्स,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-26-122826.png
26th Jun 2024,https://www.vishvasnews.com/english/viral/globalfact11-fact-checkers-worldwide-reaffirm-commitment-to-free-speech-and-accurate-information/,GlobalFact11: Fact-Checkers Worldwide Reaffirm Commitment To Free Speech And Accurate Information,
25th Jun 2024,https://www.vishvasnews.com/viral/fact-check-the-girl-seen-with-singer-enrique-iglesias-is-not-neha-kakkar-fake-claim-goes-viral/,"Fact Check : सिंगर एनरिक इग्लेसियस के साथ नजर आ रही युवती नेहा कक्कड़ नहीं है, फर्जी दावा वायरल",https://www.vishvasnews.com/wp-content/uploads/2024/06/image-112.png
25th Jun 2024,https://www.vishvasnews.com/english/politics/fact-check-article-30-related-to-linguistic-religious-minorities-no-such-article-30a-exists-in-the-constitution-contrary-to-claims-of-its-abolition/,"Fact Check: Article 30 Related To Linguistic-Religious Minorities, No Such Article 30A Exists In The Constitution, Contrary To Claims Of Its Abolition",https://www.vishvasnews.com/wp-content/uploads/2024/06/collage-2-594x1024.jpg
25th Jun 2024,https://www.vishvasnews.com/viral/fact-check-viral-video-of-virat-kohli-father-death-related-to-t-20-world-cup-2021/,Fact Check : विराट कोहली के पिता के निधन से जोड़कर वायरल किया जा रहा वीडियो टी-20 वर्ल्ड कप 2021 का है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-25-133025.png
25th Jun 2024,https://www.vishvasnews.com/politics/fact-check-viral-video-falsely-claims-evm-manipulation-to-defeat-narendra-modi-in-varanasi/,"Fact Check: वाराणसी में नरेंद्र मोदी को हराने के लिए EVM में हेरफेर का दावा फेक, वायरल वीडियो 2022 का है",https://www.vishvasnews.com/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-25-at-4.26.46-PM.jpeg
25th Jun 2024,https://www.vishvasnews.com/viral/fact-check-greater-noida-dankaur-naked-dalit-family-old-protest-viral-with-misleading-claim/,Fact Check: दनकौर में करीब 9 साल पहले एक परिवार के निर्वस्त्र होकर प्रदर्शन करने की घटना भ्रामक दावे के साथ वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-25-145517.png
25th Jun 2024,https://www.vishvasnews.com/viral/fact-check-viral-post-claiming-saint-prahlad-jani-died-recently-is-misleading-he-died-in-2020/,"Fact Check: वायरल पोस्ट भ्रामक, संत प्रह्लाद जानी का निधन 2020 में हुआ था",
25th Jun 2024,https://www.vishvasnews.com/english/politics/fact-check-video-showing-insult-of-constitution-and-national-flag-in-canada-misrepresented-as-indian-incident/,Fact Check: Video Showing Insult Of Constitution And National Flag In Canada Misrepresented As Indian Incident,
25th Jun 2024,https://www.vishvasnews.com/politics/fact-check-video-of-street-play-is-being-viral-with-fake-claim-of-murder-of-rss-supporter-woman-in-kerala/,Fact Check: नुक्कड़ नाटक के वीडियो को किया जा रहा केरल में RSS समर्थक महिला की हत्या के फर्जी दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/image-106.png
24th Jun 2024,https://www.vishvasnews.com/viral/fact-check-father-son-marriage-to-same-girl-video-is-scripted/,"Fact Check: पिता-पुत्र से एक ही लड़की के शादी करने का वीडियो स्क्रिप्टेड है, असली नहीं",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-24-154439.png
24th Jun 2024,https://www.vishvasnews.com/viral/fake-advertisement-in-the-name-of-dainik-jagran-goes-viral-again/,Fact Check : दैनिक जागरण के नाम पर फिर से वायरल हुआ फेक विज्ञापन,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot.jpg
24th Jun 2024,https://www.vishvasnews.com/politics/fact-check-viral-video-clip-of-nehru-claiming-he-was-not-involved-in-freedom-struggle-is-fake-and-altered/,Fact Check: आजादी की लड़ाई में शामिल न होने के दावे से वायरल नेहरू का वीडियो क्लिप FAKE और ऑल्टर्ड,https://www.vishvasnews.com/wp-content/uploads/2024/06/Nehru_PM-1024x627.png
24th Jun 2024,https://www.vishvasnews.com/viral/fact-check-bareilly-sugarcane-shop-ice-box-meat-found-video-is-old/,"Fact Check: बरेली में गन्ने का जूस बेचने वाले पर डेढ़ साल पहले लगा था आइस बॉक्स में मीट रखने का आरोप, हालिया नहीं है मामला",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-24-133553-1024x443.png
24th Jun 2024,https://www.vishvasnews.com/viral/fact-check-viral-video-not-from-sonakshi-sinha-wedding-actually-from-bombay-times-fashion-week/,"Fact Check: वायरल वीडियो सोनाक्षी सिन्हा की शादी का नहीं, बॉम्बे टाइम्स फैशन वीक का है",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-24-112052.png
24th Jun 2024,https://www.vishvasnews.com/society/old-photo-of-jain-monk-accident-goes-viral-with-misleading-communal-claim/,Fact Check : जैन मुनि के एक्सीडेंट की पुरानी तस्वीर झूठे सांप्रदायिक दावे के साथ वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/ahinsa-kranti.png
24th Jun 2024,https://www.vishvasnews.com/viral/fact-check-scripted-video-of-pani-puri-guy-going-viral-with-fake-communal-claim/,Fact Check: पानीपुरी वाले के स्क्रिप्टेड वीडियो को किया जा रहा फर्जी सांप्रदायिक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/video.jpg
23rd Jun 2024,https://www.vishvasnews.com/viral/fact-check-fact-check-article-30-is-related-to-linguistic-and-religious-minorities-there-is-no-art-30-a-in-the-constitution-which-is-being-claimed-to-be-abolished/,"Fact Check: भाषाई-धार्मिक अल्पसंख्यकों से जुड़ा है अनुच्छेद 30, संविधान में नहीं है Art 30 A, जिसे समाप्त करने का किया जा रहा दावा",https://www.vishvasnews.com/wp-content/uploads/2024/06/collage-2-594x1024.jpg
22nd Jun 2024,https://www.vishvasnews.com/politics/fact-check-the-video-of-chandrababu-naidu-offering-namaz-is-from-2018/,Fact Check: चंद्रबाबू नायडू के नमाज अदा करने का वीडियो 2018 का है,
22nd Jun 2024,https://www.vishvasnews.com/politics/fact-check-the-incident-of-indira-gandhis-assassination-procession-in-canada-and-disrespecting-the-constitution-and-the-national-flag-is-being-shared-in-the-indian-context/,Fact Check: कनाडा में संविधान व राष्ट्रीय ध्वज के अपमान की घटना को भारतीय संदर्भ में किया जा रहा शेयर,
22nd Jun 2024,https://www.vishvasnews.com/viral/fact-check-this-video-of-a-plane-landing-is-a-clip-from-a-game-not-a-real-incident/,"Fact Check: विमान की लैंडिंग का यह वीडियो एक गेम की क्लिप है, कोई वास्तविक घटना नहीं",https://www.vishvasnews.com/wp-content/uploads/2024/06/image-99-1024x450.png
22nd Jun 2024,https://www.vishvasnews.com/politics/fact-check-post-claiming-about-agnipath-scheme-being-relaunched-as-sainik-saman-scheme-is-fake/,"Fact Check: अग्निपथ स्कीम को ‘सैनिक सम्मान योजना’ के नाम से रिलॉन्च किए जाने का दावा गलत, वायरल नोटिफिकेशन FAKE है",https://www.vishvasnews.com/wp-content/uploads/2024/06/Agni-1.png
22nd Jun 2024,https://www.vishvasnews.com/english/politics/fact-check-pm-modis-2023-australia-visit-misrepresented-as-his-recent-italy-visit-video-going-viral/,Fact Check: PM Modi’s 2023 Australia Visit Misrepresented As His Recent Italy Visit; VIdeo Going Viral,
21st Jun 2024,https://www.vishvasnews.com/viral/fact-check-claims-of-fish-rain-from-the-sky-in-patna-bihar-are-false/,Fact Check: पटना में मछलियों की बारिश होने का दावा फर्जी है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-21-130222.png
21st Jun 2024,https://www.vishvasnews.com/viral/fact-check-artwork-is-being-made-viral-once-again-by-calling-it-the-heart-of-lord-krishna/,Fact Check : कलाकृति को एक बार फिर भगवान कृष्ण का दिल बताकर किया जा रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2023/10/image-4.png
21st Jun 2024,https://www.vishvasnews.com/politics/eight-year-old-video-of-pm-modi-and-rahul-gandhi-shaking-hands-goes-viral/,Fact Check : राहुल गांधी से हाथ मिलाते पीएम मोदी का आठ साल पुराना वीडियो वायरल,
21st Jun 2024,https://www.vishvasnews.com/viral/fact-check-old-video-of-parade-of-semi-nude-youth-in-indore-goes-viral-with-false-claim/,Fact Check : इंदौर में अर्द्धनग्न युवकों की परेड का पुराना वीडियो गलत दावे के साथ वायरल,
21st Jun 2024,https://www.vishvasnews.com/news/explainer-reason-behind-delhi-hot-summer/,"Explainer: रात में बढ़ रही जानलेवा गर्मी, जानिए क्या है इसकी वजह",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-21-132743.png
21st Jun 2024,https://www.vishvasnews.com/viral/fact-check-a-viral-video-of-cow-slaughter-outside-a-housing-society-in-bengal-is-from-bangladesh/,"Fact Check: बंगाल में हाउसिंग सोसायटी के बाहर गोवंश की हत्या का वीडियो बांग्लादेश का, जानें भारत में गोहत्या पर क्या है कानूनी स्थिति?",https://www.vishvasnews.com/wp-content/uploads/2024/06/collage-1-1.jpg
21st Jun 2024,https://www.vishvasnews.com/viral/fact-check-this-video-of-a-crocodile-attack-is-a-clip-from-an-advertisement-shoot-not-a-real-incident/,"Fact Check: मगरमच्छ के हमले का यह वीडियो एक विज्ञापन के शूट का क्लिप है, कोई असली घटना नहीं",
20th Jun 2024,https://www.vishvasnews.com/english/education/ugc-net-2024-cancellation-all-you-need-to-know/,UGC-NET 2024 Cancellation: All You Need to Know,
20th Jun 2024,https://www.vishvasnews.com/world/fact-check-picture-of-brazil-being-viral-in-the-name-of-cow-smuggling-viral-as-being-of-west-bengal-with-fake-claim/,"Fact Check: गौ तस्करी के नाम पर वायरल की जा रही ब्राज़ील की तस्वीर, फर्जी दावे से पश्चिम बंगाल की बताते हुए वायरल",
20th Jun 2024,https://www.vishvasnews.com/politics/fact-check-pm-modi-and-amit-shah-image-of-wearing-skull-cap-is-edited/,Fact Check: पीएम मोदी और गृहमंत्री अमित शाह की धार्मिक टोपी पहने हुए तस्वीर एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-20-141833.png
20th Jun 2024,https://www.vishvasnews.com/politics/fact-check-video-of-pm-modis-2023-australia-visit-viral-as-his-recent-italy-visit/,Fact Check: PM मोदी की 2023 ऑस्ट्रेलिया यात्रा का वीडियो उनकी हालिया इटली यात्रा का बताकर वायरल,
20th Jun 2024,https://www.vishvasnews.com/viral/fact-check-former-beauty-queen-natasha-asadi-sharma-goes-viral-as-bigg-boss-17-actress-ayesha-khan/,"Fact Check: यह तस्वीर पूर्व ब्यूटी क्वीन नताशा अस्सदी शर्मा की है, बिग बॉस 17 फेम एक्ट्रेस आयशा खान के नाम से वायरल",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-20-114252.png
20th Jun 2024,https://www.vishvasnews.com/politics/fact-check-sonia-gandhi-net-worth-over-rs-12-crore-know-truth-behind-one-trillion-claim/,"Fact Check: सोनिया गांधी की कुल संपत्ति करीब 12 करोड़ रुपये, एक खरब से ज्यादा होने का दावा FAKE और राजनीतिक दुष्प्रचार",https://www.vishvasnews.com/wp-content/uploads/2024/06/Tipline_Sonia.png
20th Jun 2024,https://www.vishvasnews.com/ai-check/fact-check-ai-images-of-tajmahal-construction-viral/,Fact Check: ताजमहल के निर्माण की AI जनरेटेड तस्वीर अंग्रेज फोटोग्राफर की बताकर हो रही वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-20-120138.png
20th Jun 2024,https://www.vishvasnews.com/viral/fact-check-this-photo-of-a-priest-carrying-a-severed-buffalos-head-is-from-the-navami-durga-puja-in-assam-in-2017/,Fact Check: कटे हुए भैंसे का सिर ले जाते व्यक्ति की यह तस्वीर असम में 2017 में हुई नवमी दुर्गा पूजा की है,https://www.vishvasnews.com/wp-content/uploads/2024/06/image-95-1024x553.png
19th Jun 2024,https://www.vishvasnews.com/politics/fake-post-targeting-rahul-gandhi-goes-viral-propaganda-exposed/,Fact Check : राहुल गांधी के खिलाफ दुष्प्रचार फैलाने के लिए वायरल की गई Fake Post,
19th Jun 2024,https://www.vishvasnews.com/politics/debunked-fake-viral-picture-of-pm-modi-touching-sonia-gandhi-feet/,Fact Check : फर्जी है सोनिया गांधी के पैर छूते पीएम मोदी की वायरल तस्वीर,https://www.vishvasnews.com/wp-content/uploads/2024/06/Fake-Collage4-3.jpg
18th Jun 2024,https://www.vishvasnews.com/politics/fact-check-pm-modi-did-not-sat-before-national-anthem-ends-at-odisha-cm-swearing-in-ceremony/,"Fact Check: ओडिशा CM के शपथ ग्रहण के दौरान राष्ट्रगान खत्म होने से पहले PM मोदी के बैठने का दावा गलत, वायरल वीडियो एडिटेड है",https://www.vishvasnews.com/wp-content/uploads/2024/06/Odisha_Result-1024x416.png
18th Jun 2024,https://www.vishvasnews.com/politics/fact-check-video-of-woman-crying-over-encroachment-is-not-from-ayodhya-it-is-an-old-video-of-maharashtra/,"Fact Check: अतिक्रमण हटाए जाने पर रोती महिला का वीडियो अयोध्या का नहीं, महाराष्ट्र का पुराना मामला है",https://www.vishvasnews.com/wp-content/uploads/2024/06/story.png
18th Jun 2024,https://www.vishvasnews.com/viral/fact-check-shahrukh-khan-photo-from-tirupati-shree-venkateswara-temple-viral-with-false-claim/,Fact Check : शाहरुख खान की तिरुपति के श्री वेंकटेश्वर स्वामी मंदिर की तस्वीर गलत दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-18-143957.png
18th Jun 2024,https://www.vishvasnews.com/viral/fact-check-rishikesh-rafting-guide-beaten-tourist-video-viral-with-false-communal-angle/,Fact Check: ऋषिकेश में राफ्टिंग गाइड के पर्यटकों से मारपीट मामले में नहीं है कोई सांप्रदायिक एंगल,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-18-160619.png
18th Jun 2024,https://www.vishvasnews.com/politics/fact-check-the-video-of-the-woman-who-came-to-ask-for-rs-8500-from-digvijay-singh-under-congress-guarantee-is-of-an-old-and-unrelated-incident/,Fact Check: कांग्रेस गारंटी के तहत दिग्विजय सिंह से 8500 रुपये मांगने पहुंची महिला? वीडियो पुरानी और असंबंधित घटना का है,https://www.vishvasnews.com/wp-content/uploads/2024/06/Congress_Manifesto-1024x549.png
18th Jun 2024,https://www.vishvasnews.com/society/false-claim-of-impotence-medicine-being-mixed-in-hindu-food-at-dhaba-goes-viral/,Fact Check : ढाबे में हिंदुओं के खाने में दवाई मिलाने का दावा करने वाली झूठी पोस्ट वायरल,
18th Jun 2024,https://www.vishvasnews.com/politics/fake-dummy-evms-seized-viral-news-sparks-again-with-misleading-information/,Fact Check : डमी EVM के जब्त होने की पुरानी खबर को अब वायरल करके फैलाया गया भ्रम,
18th Jun 2024,https://www.vishvasnews.com/politics/fact-check-family-attacked-in-park-viral-video-is-from-bangladesh-not-west-bengal/,"Fact Check: कार में बैठे परिवार पर हमले का वीडियो बांग्लादेश का है, बंगाल से कोई संबंध नहीं",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-18-122741.png
17th Jun 2024,https://www.vishvasnews.com/english/viral/fact-check-narendra-modi-and-rajnath-singh-have-been-part-of-bjps-margdarshak-mandal-since-2014-not-after-the-2024-lok-sabha-elections/,"Fact Check: Narendra Modi and Rajnath Singh have been part of BJP’s Margdarshak Mandal since 2014, not after the 2024 Lok Sabha elections",https://www.vishvasnews.com/wp-content/uploads/2024/06/2014.png
17th Jun 2024,https://www.vishvasnews.com/politics/fact-check-narendra-modi-and-rajnath-singh-have-been-member-of-margdarshak-mandal-since-2014-viral-post-is-misleading/,Fact Check: चुनाव बाद नहीं बल्कि 2014 से BJP के मार्गदर्शक मंडल में शामिल रहे हैं नरेंद्र मोदी और राजनाथ सिंह,https://www.vishvasnews.com/wp-content/uploads/2024/06/2014.png
17th Jun 2024,https://www.vishvasnews.com/politics/fact-check-the-claim-of-tejashwi-talking-to-the-press-while-drunk-is-fake-an-edited-slow-motion-video-is-being-shared-with-false-claim/,"Fact Check: तेजस्वी के नशे में प्रेस से बात करने का दावा फेक, एडिटेड स्लो मोशन वीडियो को किया जा रहा वायरल",
15th Jun 2024,https://www.vishvasnews.com/politics/fact-check-this-picture-of-women-carrying-sacks-is-from-islamabad-viral-as-being-from-india/,"Fact Check : बोरियां ले जा रही महिलाओं की यह तस्‍वीर इस्लामाबाद की है, भारत की बताकर वायरल",https://www.vishvasnews.com/wp-content/uploads/2024/06/image-81.png
15th Jun 2024,https://www.vishvasnews.com/politics/old-video-of-man-urinating-on-young-man-goes-viral-again/,Fact Check : युवक के ऊपर पेशाब करने की पुरानी घटना का वीडियो अब वायरल,
15th Jun 2024,https://www.vishvasnews.com/politics/viral-photo-of-pakistani-woman-protesting-with-bulb-in-mouth-misattributed-to-india/,Fact Check : मुंह में बल्ब लेकर प्रदर्शन कर रही पाकिस्तानी महिला की पुरानी तस्वीर भारत के नाम पर वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/AP-Image.png
14th Jun 2024,https://www.vishvasnews.com/english/politics/fact-check-viral-claim-about-pm-modi-patting-up-cm-yogi-adityanaths-back-at-parliamentary-party-meet-is-misleading/,Fact Check: Viral Claim About PM Modi Patting UP CM Yogi Adityanath’s Back At Parliamentary Party Meet Is Misleading,
14th Jun 2024,https://www.vishvasnews.com/english/politics/fact-check-edited-video-of-rahul-gandhi-targeting-pm-modi-goes-viral-with-misleading-claim/,Fact Check: Edited Video Of Rahul Gandhi Targeting PM Modi Goes Viral With Misleading Claim,
13th Jun 2024,https://www.vishvasnews.com/politics/fact-check-photo-of-former-congress-mla-divya-mahipal-maderna-with-gandhi-family-goes-viral-as-kulwinder-kaur/,Fact Check: कांग्रेस की पूर्व विधायक दिव्या महिपाल मदेरणा की गांधी परिवार के साथ तस्वीर कुलविंदर कौर की बताकर वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/fake-hindi-fb-urdu-660x1024.jpg
13th Jun 2024,https://www.vishvasnews.com/society/fact-check-10-year-old-picture-of-an-attack-on-an-army-convoy-in-afghanistan-viral-as-a-recent-incident-from-jammu/,Fact Check: अफगानिस्तान में सेना के काफिले पर हुए हमले की 10 साल पुरानी तस्वीर जम्मू की हालिया घटना बताकर वायरल,
13th Jun 2024,https://www.vishvasnews.com/politics/viral-video-claiming-rahul-gandhi-watched-pm-modi-oath-swearing-in-ceremony-is-fake/,Fact Check : पीएम मोदी का शपथ ग्रहण देखते राहुल गांधी का वीडियो निकला फर्जी,https://www.vishvasnews.com/wp-content/uploads/2024/06/Rahul-Gandhi-1.png
13th Jun 2024,https://www.vishvasnews.com/viral/fact-check-myanmar-old-video-of-killing-woman-on-road-false-link-to-manipur-violence/,"Fact Check: महिला को सड़क पर गोली मारने का वीडियो म्यांमार का है, इसका मणिपुर से कोई संबंध नहीं है",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-13-121702.png
12th Jun 2024,https://www.vishvasnews.com/viral/viral-picture-is-not-of-the-world-largest-tulsi-tree/,Fact Check : वायरल तस्वीर नहीं है दुनिया के तुलसी के सबसे बड़े पेड़ की,https://www.vishvasnews.com/wp-content/uploads/2024/06/Tulsi1.png
12th Jun 2024,https://www.vishvasnews.com/politics/fact-check-rss-chief-mohan-bhagwat-statement-over-manipur-viral-with-misleading-claim/,Fact Check: RSS प्रमुख मोहन भागवत के मणिपुर को लेकर दिए गए बयान को भ्रामक दावे के साथ किया जा रहा वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-12-144805.png
12th Jun 2024,https://www.vishvasnews.com/politics/rahul-gandhi-edited-video-criticizing-pm-modi-becomes-viral-on-social-media/,Fact Check : पीएम मोदी पर निशाना साधते राहुल गांधी का एडिटेड वीडियो वायरल,
12th Jun 2024,https://www.vishvasnews.com/politics/fact-check-misleading-claim-debunked-nitin-gadkari-did-not-ignore-pm-modi-at-swearing-in-ceremony/,"Fact Check: शपथ समारोह में गडकरी के PM मोदी का अभिवादन नहीं करने का दावा गलत, तस्वीर सेलेक्टेड फ्रेम की है",https://www.vishvasnews.com/wp-content/uploads/2024/06/Gadkari_12.png
12th Jun 2024,https://www.vishvasnews.com/society/fact-check-false-claim-of-atrocity-act-being-implemented-for-abusing-brahmins-goes-viral-again/,Fact Check: ब्राह्मणों को अपशब्द कहने पर एट्रोसिटी एक्ट लागू होने का गलत दावा फिर वायरल,
11th Jun 2024,https://www.vishvasnews.com/viral/fact-check-hapur-toll-plaza-bulldozer-news-viral-with-false-communal-angle/,Fact Check: हापुड़ में बुलडोजर से टोल बूथ तोड़ने के मामले को दिया जा रहा गलत सांप्रदायिक रंग,https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-11-170334.png
11th Jun 2024,https://www.vishvasnews.com/politics/fact-check-pm-modi-and-cm-yogi-in-nda-meeting-in-parliament-video-viral/,"Fact Check : संसदीय दल की बैठक में पीएम मोदी ने सीएम योगी की पीठ थपथपाई थी, वायरल दावा भ्रामक",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-11-144139.png
11th Jun 2024,https://www.vishvasnews.com/politics/fact-check-cm-yogi-adityanath-had-said-this-about-the-muslim-community-while-quoting-manmohan-singh-clipped-video-goes-viral/,"Fact Check: सीएम योगी आदित्यनाथ ने मुस्लिम समुदाय को लेकर यह बात मनमोहन सिंह को कोट करते हुए कही थी, क्लिप्ड वीडियो वायरल",
11th Jun 2024,https://www.vishvasnews.com/viral/fact-check-video-of-man-being-beaten-by-policemen-during-covid-in-madhya-pradesh-falsely-linked-as-recent/,Fact Check: मध्य प्रदेश में COVID- 19 के दौरान पुलिसकर्मियों द्वारा युवक की पिटाई का वीडियो भ्रामक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2024/06/image-66.png
11th Jun 2024,https://www.vishvasnews.com/politics/no-truth-in-viral-message-about-free-treatment-at-private-hospital/,"Fact Check : फ्री इलाज के नाम पर वायरल मैसेज में नहीं है सच्चाई, कोविड महामारी तक के लिए था यह फैसला",
11th Jun 2024,https://www.vishvasnews.com/news/debunking-5-lies-surrounding-bjp-mp-kangana-ranaut-from-abu-salem-links-to-thappad-allegations/,"कभी अबू सलेम तो कभी थप्पड़ के नाम पर बनाया गया निशाना, पढ़ें कंगना से जुड़े 5 झूठ की पड़ताल",
11th Jun 2024,https://www.vishvasnews.com/viral/fact-check-this-viral-photo-is-not-from-pm-modis-childhood/,Fact Check : प्रधानमंत्री मोदी के बचपन की नहीं है ये वायरल तस्वीर,https://www.vishvasnews.com/wp-content/uploads/2023/01/image-1.png
10th Jun 2024,https://www.vishvasnews.com/politics/fact-check-viral-video-falsely-claims-pm-modi-rejected-flowers-from-kangana-ranaut/,Fact Check: PM मोदी के कंगना रनौत से शिष्टाचार अभिवादन के तौर फूल स्वीकार नहीं करने के दावे से वायरल वीडियो एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2024/06/KangnaFlower.png
10th Jun 2024,https://www.vishvasnews.com/ai-check/fact-check-pawan-kalyan-ai-image-viral-after-loksabha-election-2024/,"Fact Check: अभिनेता पवन कल्याण की वायरल तस्वीर AI निर्मित है, असली नहीं",https://www.vishvasnews.com/wp-content/uploads/2024/06/Screenshot-2024-06-10-142339.png
11th Jun 2024,https://www.vishvasnews.com/politics/explainer-two-jpcs-were-formed-to-investigate-stock-market-scams-in-the-last-three-decades-know-what-the-jpc-is-and-why-it-is-being-demanded-again-by-rahul-gandhi/,"Explainer: तीन दशकों में स्टॉक मार्केट स्कैम की जांच के लिए बनी दो JPC, जानें क्या है यह समिति, जिसकी फिर से उठी मांग!",https://www.vishvasnews.com/wp-content/uploads/2024/06/BSE3-5.png
10th Jun 2024,https://www.vishvasnews.com/politics/fact-check-this-letter-viral-in-the-name-of-tamil-nadu-bjp-president-annamalai-is-fake/,Fact Check : तमिलनाडु भाजपा अध्यक्ष अन्नामलाई के नाम से वायरल यह लेटर फर्जी है,https://www.vishvasnews.com/wp-content/uploads/2024/06/image-58-1024x565.png
